開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2021/10/23,5新潟5,小雨,1,障害3歳以上未勝利,,障2850,12,稍,3:09.7,107.1-0.0,ヒロキング,小野寺祐,[東]黒岩陽一,プラチナポセイドン,ミッキーメテオ
2021/10/23,5新潟5,曇,2,2歳未勝利,,ダ1800,15,重,1:53.2,36.7-38.5,センタースリール,丹内祐次,[東]本間忍,スエトニウス,クルル
2021/10/23,5新潟5,曇,3,3歳以上1勝クラス,,ダ1200,12,重,1:11.1,34.0-37.1,アップリバー,津村明秀,[東]牧光二,アシタバ,エールソヴール
2021/10/23,5新潟5,曇,4,障害3歳以上OP,,障3250,11,稍,3:35.3,105.0-0.0,キャプテンペリー,五十嵐雄,[東]岩戸孝樹,バイオレントブロー,ゲインスプレマシー
2021/10/23,5新潟5,曇,5,2歳未勝利,,芝1800,13,稍,1:49.8,36.6-35.3,インプレス,津村明秀,[西]佐々木晶,エンドロール,エコルフリューゲル
2021/10/23,5新潟5,曇,6,2歳未勝利,,芝1000,15,稍,0:56.3,33.8-33.6,マブセレナード,菅原明良,[東]伊藤大士,コスモサルム,ディスフルタール
2021/10/23,5新潟5,曇,7,3歳以上1勝クラス,,ダ1800,12,重,1:51.2,36.7-37.6,サブロンカズマ,亀田温心,[西]安田隆行,タガノチュール,サトノスライヴ
2021/10/23,5新潟5,曇,8,3歳以上1勝クラス,,芝2000,14,稍,2:01.0,35.3-35.7,ローゼライト,亀田温心,[西]清水久詞,サンタグラシア,アサケレディ
2021/10/23,5新潟5,曇,9,3歳以上1勝クラス,,ダ1200,12,重,1:10.3,34.8-35.5,ゴーストレート,菊沢一樹,[東]菊沢隆徳,メイショウワダマ,ナムラボス
2021/10/23,5新潟5,曇,10,岩船特別(1勝クラス),,芝2200,12,稍,2:14.5,34.6-36.7,ダンディズム,富田暁,[西]野中賢二,ロワンディシー,サンデイビス
2021/10/23,5新潟5,小雨,11,新津特別(2勝クラス),,ダ1200,14,重,1:10.6,33.4-37.2,レジェモー,川又賢治,[西]杉山佳明,ジェットマックス,フリード
2021/10/23,5新潟5,曇,12,寺泊特別(2勝クラス),,芝1600,11,稍,1:36.4,37.7-33.7,ララクリスティーヌ,菅原明良,[西]斉藤崇史,ヒメノカリス,ラキャラントシス
2021/10/23,4東京5,晴,1,2歳未勝利,,ダ1600,16,稍,1:38.9,35.6-37.1,マウントベル,福永祐一,[東]加藤征弘,リンクスルーファス,デアノヴァ
2021/10/23,4東京5,晴,2,2歳未勝利,,ダ1400,15,稍,1:25.4,35.5-37.1,スズカコテキタイ,岩部純二,[東]柄崎孝,スピードグラマー,リュウノブレイク
2021/10/23,4東京5,晴,3,2歳未勝利,,芝1600,13,稍,1:35.6,35.6-35.2,アグリ,川田将雅,[西]安田隆行,ジェットグリッター,ライブインステラ
2021/10/23,4東京5,晴,4,2歳新馬,,芝1400,18,稍,1:22.7,35.8-34.9,スクルトゥーラ,ルメール,[東]鹿戸雄一,コルベイユ,ザアトム
2021/10/23,4東京5,晴,5,2歳新馬,,芝2000,16,良,2:03.2,37.0-34.6,デリカテス,坂井瑠星,[西]高橋義忠,ジュンブロッサム,マテウス
2021/10/23,4東京5,晴,6,3歳以上1勝クラス,,ダ1600,15,稍,1:37.1,35.1-36.9,ラフストリーム,大野拓弥,[東]武井亮,フォーチュネイト,ブルベアカイリ
2021/10/23,4東京5,晴,7,3歳以上1勝クラス,,ダ2100,9,稍,2:12.4,30.4-38.5,トップリーチ,戸崎圭太,[東]萱野浩二,セルヴァン,ランドアーティスト
2021/10/23,4東京5,晴,8,3歳以上1勝クラス,,芝1400,18,良,1:22.8,36.0-34.5,ジネストラ,福永祐一,[東]鹿戸雄一,レッドラルジュ,カトルショセット
