開催日,開催,天気,R,レース名,映像,距離,頭数,馬場,タイム,ペース,勝ち馬,騎手,調教師,2着馬,3着馬
2011/12/04,5小倉4,晴,2,3歳以上500万下,,ダ1000,10,不,0:57.6,33.8-35.1,ピサライコネン,鮫島良太,[西]藤原英昭,クリスワールド,キョウワダッフィー
2011/12/04,5小倉4,晴,3,2歳未勝利,,芝1800,16,稍,1:49.4,36.1-35.9,マイネエポナ,吉田隼人,[東]斎藤誠,サマールナ,ハナゾノ
2011/12/04,5小倉4,晴,4,3歳以上500万下,,ダ1700,11,不,1:44.3,29.4-37.2,ダブルイーグル,秋山真一,[西]大橋勇樹,レジアーネ,シベリアンファクト
2011/12/04,5小倉4,晴,5,2歳新馬,,芝1200,9,稍,1:10.8,34.8-36.0,エーシンウルベリン,川須栄彦,[西]坂口正則,カツラライデン,ゴーイングウェイ
2011/12/04,5小倉4,晴,6,3歳以上500万下,,ダ1700,11,重,1:45.8,30.9-35.6,ゴールドジェーン,国分優作,[西]清水出美,マイネルレガーロ,レオネプチューン
2011/12/04,5小倉4,晴,7,3歳以上500万下,,ダ1000,9,重,0:58.4,34.2-35.6,オーミレイライン,畑端省吾,[西]境直行,パシャ,ビッグヒーロー
2011/12/04,5小倉4,晴,8,3歳以上500万下,,芝1200,15,良,1:08.7,33.9-34.8,テイエムアモーレ,小林慎一,[西]小島貞博,ヤマニンボンプアン,ヤマニンファンシー
2011/12/04,5小倉4,晴,9,3歳以上500万下,,芝1700,14,良,1:42.7,30.6-35.0,シンボリカージナル,江田照男,[東]高橋祥泰,セレスロンディー,ニシノマナザシ
2011/12/04,5小倉4,晴,10,企救丘特別(500万下),,ダ1700,9,重,1:42.5,29.7-35.2,モエレジュンキン,黛弘人,[西]鶴留明雄,アルバトン,ウォーターサムデイ
2011/12/04,5小倉4,晴,11,下関S(1600万下),,芝1200,14,良,1:07.5,33.2-34.3,エーシンダックマン,中舘英二,[西]坂口正則,タガノラヴキセキ,ケンブリッジエル
2011/12/04,5小倉4,晴,12,三萩野特別(500万下),,芝1800,12,良,1:48.6,36.7-34.8,ゴットラウディー,北村友一,[西]木原一良,スマートリバティー,エバーグリーン
2011/12/03,5中山1,雨,1,2歳未勝利,,ダ1200,16,不,1:11.3,34.0-37.3,ロードナイト,田辺裕信,[東]杉浦宏昭,フィアレス,フローリア
2011/12/03,5中山1,雨,2,2歳未勝利,,ダ1800,16,不,1:55.9,37.4-39.3,シュガーヒル,三浦皇成,[東]国枝栄,オメガインペリアル,ダッシュファイアー
2011/12/03,5中山1,雨,3,2歳未勝利,,芝1200,16,重,1:11.3,34.9-36.4,マロンクン,後藤浩輝,[東]牧光二,アクアライン,エステージャ
2011/12/03,5中山1,雨,4,2歳新馬,,ダ1200,16,不,1:12.3,34.1-38.2,テイエムシシオー,秋山真一,[西]清水久詞,タマブラックホール,ヒカリホクサイ
2011/12/03,5中山1,雨,5,2歳新馬,,芝1800,11,不,1:56.3,39.4-36.9,サイレントサタデー,丸山元気,[西]村山明,サトノジュピター,アロヒラニ
2011/12/03,5中山1,曇,6,3歳以上500万下,,ダ1800,14,不,1:52.9,36.1-38.6,クレーンズラヴァー,石橋脩,[東]清水英克,モエレアイドル,ネオスプレマシー
2011/12/03,5中山1,曇,7,3歳以上1000万下,,ダ1200,14,不,1:11.3,33.8-37.5,コスモケンジ,柴田大知,[東]清水英克,ミッキーデジタル,ユメノキズナ
2011/12/03,5中山1,曇,8,イルミネーションJS(OP),,障3570,10,不,4:10.0,107.0-0.0,ディアマジェスティ,高田潤,[西]昆貢,マジェスティバイオ,サトノバロン
2011/12/03,5中山1,晴,9,葉牡丹賞(500万下),,芝2000,14,不,2:04.5,35.1-37.5,コスモオオゾラ,中谷雄太,[東]高橋義博,メイショウカドマツ,ハイリリー
